Areaname,Month of Date,Adjustment,Areatype,Periodyear,Stfips,a,Adjusted,Date,Date (NULL),Date to Param Link,Glossary,Indicator Filter,Month,Period,Emplab,Laborforce,Unemp,Unemployment Rate,Unemprate
Miami-Dade County,September 2016,Not Seasonally Adjusted,04,2016,12,a,0,September 2016,September 2016,False,Glossary,Unemployment Rate,September,09,1231607,1309799,78192,6.0%,6
Okaloosa County,September 2016,Not Seasonally Adjusted,04,2016,12,a,0,September 2016,September 2016,False,Glossary,Unemployment Rate,September,09,90985,94861,3876,4.1%,4.1
Taylor County,September 2016,Not Seasonally Adjusted,04,2016,12,a,0,September 2016,September 2016,False,Glossary,Unemployment Rate,September,09,8522,9026,504,5.6%,5.6
Walton County,September 2016,Not Seasonally Adjusted,04,2016,12,a,0,September 2016,September 2016,False,Glossary,Unemployment Rate,September,09,28178,29468,1290,4.4%,4.4
Gadsden County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,17534,18525,991,5.3%,5.3
Hendry County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,13721,15103,1382,9.2%,9.2
Liberty County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,2578,2692,114,4.2%,4.2
Sumter County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,28629,30388,1759,5.8%,5.8
Calhoun County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,4846,5088,242,4.8%,4.8
Dixie County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,5653,5914,261,4.4%,4.4
Jackson County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,17040,17787,747,4.2%,4.2
Duval County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,465380,485336,19956,4.1%,4.1
Flagler County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,44229,46401,2172,4.7%,4.7
Glades County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,4398,4672,274,5.9%,5.9
Hernando County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,66603,70140,3537,5.0%,5
Levy County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,16345,17068,723,4.2%,4.2
Taylor County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,8513,8887,374,4.2%,4.2
Baker County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,11343,11809,466,3.9%,3.9
Citrus County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,45322,48039,2717,5.7%,5.7
Columbia County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,28298,29529,1231,4.2%,4.2
Escambia County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,139785,145525,5740,3.9%,3.9
Gilchrist County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,6673,6962,289,4.2%,4.2
Hardee County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,7966,8509,543,6.4%,6.4
Holmes County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,6815,7144,329,4.6%,4.6
Jefferson County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,5380,5614,234,4.2%,4.2
Lake County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,146749,152935,6186,4.0%,4
Leon County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,149309,155110,5801,3.7%,3.7
Madison County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,7199,7518,319,4.2%,4.2
Marion County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,128015,134586,6571,4.9%,4.9
Nassau County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,38208,39672,1464,3.7%,3.7
Putnam County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,25625,27095,1470,5.4%,5.4
Santa Rosa County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,78006,80965,2959,3.7%,3.7
Wakulla County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,14260,14766,506,3.4%,3.4
Alachua County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,133096,138220,5124,3.7%,3.7
Bay County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,86762,90153,3391,3.8%,3.8
Bradford County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,10956,11350,394,3.5%,3.5
Gulf County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,5928,6157,229,3.7%,3.7
Hamilton County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,4168,4379,211,4.8%,4.8
Indian River County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,59830,63165,3335,5.3%,5.3
Manatee County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,167102,174072,6970,4.0%,4
Martin County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,68707,71734,3027,4.2%,4.2
Okeechobee County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,16683,17518,835,4.8%,4.8
Orange County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,711826,739303,27477,3.7%,3.7
Osceola County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,167933,175403,7470,4.3%,4.3
Palm Beach County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,688403,719252,30849,4.3%,4.3
Pasco County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,220766,230721,9955,4.3%,4.3
Pinellas County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,471827,490047,18220,3.7%,3.7
Polk County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,281782,295906,14124,4.8%,4.8
St. Lucie County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,131262,138534,7272,5.2%,5.2
Sarasota County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,177172,184398,7226,3.9%,3.9
Seminole County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,241492,250557,9065,3.6%,3.6
Volusia County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,240494,251302,10808,4.3%,4.3
Brevard County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,258324,269803,11479,4.3%,4.3
Broward County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,985391,1025505,40114,3.9%,3.9
Charlotte County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,65550,68915,3365,4.9%,4.9
Clay County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,101719,105695,3976,3.8%,3.8
Franklin County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,4647,4804,157,3.3%,3.3
Highlands County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,33575,35712,2137,6.0%,6
Hillsborough County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,702286,730450,28164,3.9%,3.9
Lafayette County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,2890,2995,105,3.5%,3.5
Okaloosa County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,93351,96519,3168,3.3%,3.3
St. Johns County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,122520,126705,4185,3.3%,3.3
Suwannee County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,17663,18415,752,4.1%,4.1
Union County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,4721,4903,182,3.7%,3.7
Walton County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,29648,30707,1059,3.4%,3.4
Washington County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,9548,9971,423,4.2%,4.2
DeSoto County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,12756,13408,652,4.9%,4.9
Miami-Dade County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,1289961,1352978,63017,4.7%,4.7
Collier County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,153856,161827,7971,4.9%,4.9
Lee County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,310253,324454,14201,4.4%,4.4
Monroe County,September 2017,Not Seasonally Adjusted,04,2017,12,a,0,September 2017,September 2017,False,Glossary,Unemployment Rate,September,09,38891,41302,2411,5.8%,5.8
Hendry County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,14413,15533,1120,7.2%,7.2
Hardee County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,7942,8417,475,5.6%,5.6
Sumter County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,29936,31454,1518,4.8%,4.8
Citrus County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,45387,47778,2391,5.0%,5
Dixie County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,5801,6025,224,3.7%,3.7
Hamilton County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,4291,4458,167,3.7%,3.7
Highlands County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,34222,35959,1737,4.8%,4.8
Jackson County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,17104,17732,628,3.5%,3.5
Calhoun County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,4837,5026,189,3.8%,3.8
Charlotte County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,67602,70443,2841,4.0%,4
Collier County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,166978,173391,6413,3.7%,3.7
Columbia County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,28666,29722,1056,3.6%,3.6
Duval County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,471891,488588,16697,3.4%,3.4
Gadsden County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,17916,18720,804,4.3%,4.3
Gilchrist County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,6955,7208,253,3.5%,3.5
Gulf County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,5890,6077,187,3.1%,3.1
Hernando County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,68167,71237,3070,4.3%,4.3
Holmes County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,6715,6963,248,3.6%,3.6
Indian River County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,61940,64760,2820,4.4%,4.4
Jefferson County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,5458,5667,209,3.7%,3.7
Liberty County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,2574,2663,89,3.3%,3.3
Madison County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,7161,7422,261,3.5%,3.5
Marion County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,130468,136068,5600,4.1%,4.1
Martin County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,70456,72948,2492,3.4%,3.4
Okeechobee County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,17195,17861,666,3.7%,3.7
Taylor County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,8294,8617,323,3.7%,3.7
Bradford County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,10836,11198,362,3.2%,3.2
Brevard County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,270296,279637,9341,3.3%,3.3
Broward County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,1006799,1040289,33490,3.2%,3.2
DeSoto County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,12852,13379,527,3.9%,3.9
Flagler County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,45146,46988,1842,3.9%,3.9
Franklin County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,4650,4793,143,3.0%,3
Glades County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,4925,5134,209,4.1%,4.1
Lake County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,151573,156924,5351,3.4%,3.4
Leon County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,151029,156062,5033,3.2%,3.2
Levy County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,16248,16885,637,3.8%,3.8
Osceola County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,175972,182406,6434,3.5%,3.5
Palm Beach County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,699981,726255,26274,3.6%,3.6
Pasco County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,226997,235656,8659,3.7%,3.7
Pinellas County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,474192,489571,15379,3.1%,3.1
Polk County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,289987,302130,12143,4.0%,4
Putnam County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,25836,27096,1260,4.7%,4.7
St. Lucie County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,136970,143088,6118,4.3%,4.3
Suwannee County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,17680,18319,639,3.5%,3.5
Union County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,4562,4707,145,3.1%,3.1
Wakulla County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,14514,14942,428,2.9%,2.9
Baker County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,11385,11757,372,3.2%,3.2
Bay County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,86893,89698,2805,3.1%,3.1
Clay County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,103625,106969,3344,3.1%,3.1
Escambia County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,139901,144753,4852,3.4%,3.4
Hillsborough County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,717762,742108,24346,3.3%,3.3
Lafayette County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,2784,2875,91,3.2%,3.2
Lee County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,328720,340152,11432,3.4%,3.4
Manatee County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,171295,177283,5988,3.4%,3.4
Nassau County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,39681,40914,1233,3.0%,3
Orange County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,730573,753833,23260,3.1%,3.1
St. Johns County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,127804,131410,3606,2.7%,2.7
Santa Rosa County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,79766,82298,2532,3.1%,3.1
Sarasota County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,180623,186786,6163,3.3%,3.3
Seminole County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,244853,252696,7843,3.1%,3.1
Volusia County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,245456,254554,9098,3.6%,3.6
Walton County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,30206,31111,905,2.9%,2.9
Miami-Dade County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,1295461,1343265,47804,3.6%,3.6
Monroe County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,43323,44373,1050,2.4%,2.4
Okaloosa County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,93003,95675,2672,2.8%,2.8
Washington County,September 2018,Not Seasonally Adjusted,04,2018,12,a,0,September 2018,September 2018,False,Glossary,Unemployment Rate,September,09,9654,10006,352,3.5%,3.5
Dixie County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,5908,6129,221,3.6%,3.6
Hendry County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,14171,15393,1222,7.9%,7.9
Sumter County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,31614,33107,1493,4.5%,4.5
Highlands County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,33991,35678,1687,4.7%,4.7
Calhoun County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,4715,4902,187,3.8%,3.8
Citrus County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,45527,47851,2324,4.9%,4.9
Franklin County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,4544,4696,152,3.2%,3.2
Glades County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,5010,5237,227,4.3%,4.3
Putnam County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,25800,26943,1143,4.2%,4.2
Indian River County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,62402,65102,2700,4.1%,4.1
Jackson County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,16888,17453,565,3.2%,3.2
Liberty County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,2623,2705,82,3.0%,3
Marion County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,135075,140456,5381,3.8%,3.8
Suwannee County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,17983,18625,642,3.4%,3.4
Alachua County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,138667,142872,4205,2.9%,2.9
Bay County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,82941,85709,2768,3.2%,3.2
Bradford County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,10833,11204,371,3.3%,3.3
Collier County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,170731,177009,6278,3.5%,3.5
DeSoto County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,13479,13986,507,3.6%,3.6
Duval County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,479182,495777,16595,3.3%,3.3
Flagler County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,46438,48289,1851,3.8%,3.8
Gadsden County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,18189,19000,811,4.3%,4.3
Gilchrist County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,7253,7499,246,3.3%,3.3
Hardee County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,7983,8459,476,5.6%,5.6
Hernando County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,69960,73053,3093,4.2%,4.2
Jefferson County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,5434,5619,185,3.3%,3.3
Levy County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,16403,17025,622,3.7%,3.7
Martin County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,71379,73774,2395,3.2%,3.2
Nassau County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,41298,42539,1241,2.9%,2.9
Pasco County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,235370,244016,8646,3.5%,3.5
St. Lucie County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,141375,147409,6034,4.1%,4.1
